Indexcd,Idxtrd01,Idxtrd02,Idxtrd03,Idxtrd04,Idxtrd05,Idxtrd06,Idxtrd07,Idxtrd08,Idxtrd09
000300,2023/7/25,3866.645,3915.815,3866.645,3915.115,1630663.2,29985356.22,2.888,沪深300
000300,2023/7/26,3908.174,3912.983,3893.399,3907.013,1078817.17,19291260.48,-0.2069,沪深300
000300,2023/7/27,3914.23,3935.358,3894.692,3902.346,1106671.09,19684542.55,-0.1195,沪深300
000300,2023/7/28,3889.793,4000.919,3886.554,3992.738,1797354.81,31009246.74,2.3164,沪深300
000300,2023/7/31,4018.89,4064.362,4002.078,4014.63,1996068.3,36654412,0.5483,沪深300
000300,2023/8/1,4009.183,4031.701,3983.027,3998.001,1422868.59,25562077.36,-0.4142,沪深300
000300,2023/8/2,3985.695,4008.334,3958.513,3969.895,1258556.9,20487569.09,-0.703,沪深300
000300,2023/8/3,3962.13,4005,3962.13,4004.984,1290066.4,22480982.48,0.8839,沪深300
000300,2023/8/4,4033.724,4058.243,4011.62,4020.579,1782671.89,31652973.38,0.3894,沪深300
000300,2023/8/7,4002.968,4002.968,3977.017,3990.153,1213106.62,22709057.28,-0.7568,沪深300
000300,2023/8/8,3980.042,4002.29,3963.463,3979.732,1098716.99,20261133.53,-0.2612,沪深300
000300,2023/8/9,3967.357,3982.109,3961.843,3967.565,946402.69,17439424.28,-0.3057,沪深300
000300,2023/8/10,3962.857,3976.464,3945.387,3975.717,971768.49,17564673.02,0.2055,沪深300
000300,2023/8/11,3977.983,3977.983,3884.254,3884.254,1260829.31,20354631.46,-2.3005,沪深300
000300,2023/8/14,3840.887,3859.472,3814.071,3855.906,1159663.36,19762376.52,-0.7298,沪深300
000300,2023/8/15,3858.366,3865.284,3811.684,3846.536,1030971.11,17743707.17,-0.243,沪深300
000300,2023/8/16,3830.827,3852.42,3817.632,3818.334,946169.46,16932386.9,-0.7332,沪深300
000300,2023/8/17,3801.197,3836.151,3782.497,3831.101,984154.93,17409384.82,0.3344,沪深300
000300,2023/8/18,3832.455,3844.195,3784.004,3784.004,955496.38,16844568.7,-1.2293,沪深300
000300,2023/8/21,3773.225,3782.111,3729.555,3729.555,987083.69,17337994.29,-1.4389,沪深300
000300,2023/8/22,3748.068,3770.056,3704.679,3758.227,1203183.27,20346387.97,0.7688,沪深300
000300,2023/8/23,3751.774,3756.166,3695.031,3696.634,970816.38,16047623.16,-1.6389,沪深300
000300,2023/8/24,3711.54,3748.857,3701.572,3723.429,1196145.21,19625739.11,0.7248,沪深300
000300,2023/8/25,3703.514,3734.219,3695.844,3709.152,1051826.1,17560143.72,-0.3834,沪深300
000300,2023/8/28,3911.549,3911.549,3740.528,3752.619,1979903.79,33504767.1,1.1719,沪深300
000300,2023/8/29,3743.053,3810.377,3742.076,3790.107,1524861.46,26213493.68,0.999,沪深300
000300,2023/8/30,3803.119,3813.703,3780.241,3788.51,1296716.61,22672748.08,-0.0421,沪深300
000300,2023/8/31,3786.926,3793.997,3762.005,3765.268,1189616.46,19357700.13,-0.6135,沪深300
000300,2023/9/1,3778.913,3808.531,3778.913,3791.491,1053190.45,17221914.16,0.6964,沪深300
000300,2023/9/4,3812.987,3854.261,3804.589,3848.952,1423852.01,23793472.79,1.5155,沪深300
000300,2023/9/5,3839.578,3839.578,3814.334,3820.317,1040523.33,18137787.8,-0.744,沪深300
000300,2023/9/6,3808.1,3817.524,3790.895,3812.028,934423.93,16608152.4,-0.217,沪深300
000300,2023/9/7,3802.227,3802.227,3756.853,3758.475,951039.03,16440574.88,-1.4048,沪深300
000300,2023/9/8,3747.651,3753.263,3724.987,3739.993,716381.66,12919765.73,-0.4917,沪深300
000300,2023/9/11,3740.585,3788.322,3734.723,3767.537,1053580.16,18687175.94,0.7365,沪深300
000300,2023/9/12,3764.333,3775.093,3755.416,3760.605,793853.78,14011751.02,-0.184,沪深300
000300,2023/9/13,3759.609,3768.816,3719.111,3736.651,815769.01,13823808.99,-0.637,沪深300
000300,2023/9/14,3736.936,3748.818,3717.311,3733.508,1003860.75,15157810.05,-0.0841,沪深300
000300,2023/9/15,3740.785,3749.025,3699.381,3708.777,1093956.89,18039897.09,-0.6624,沪深300
000300,2023/9/18,3698.934,3737.531,3691.111,3727.711,867277.41,15696697.39,0.5105,沪深300
000300,2023/9/19,3723.424,3724.072,3702.693,3720.502,831990.38,13521689.52,-0.1934,沪深300
000300,2023/9/20,3715.958,3718.521,3705.127,3705.69,754482.09,11769180.6,-0.3981,沪深300
000300,2023/9/21,3698.313,3708.456,3672.445,3672.445,830310.05,13501179.66,-0.8971,沪深300
000300,2023/9/22,3672.64,3740.418,3664.766,3738.933,1102311.66,19223646.74,1.8105,沪深300
000300,2023/9/25,3738.062,3738.062,3711.205,3714.604,925964.79,15579382.74,-0.6507,沪深300
000300,2023/9/26,3711.711,3723.848,3692.617,3692.893,780445.25,13780843.78,-0.5845,沪深300
000300,2023/9/27,3694.961,3731.141,3694.394,3700.495,916292.1,16479043.53,0.2059,沪深300
000300,2023/9/28,3711.212,3716.057,3685.3,3689.517,852217.19,15350042.13,-0.2967,沪深300
000300,2023/10/9,3678.929,3694.171,3641.997,3684.727,1021480.58,17807237.47,-0.1298,沪深300
000300,2023/10/10,3696.254,3701.256,3655.589,3657.126,991637.3,16193895.89,-0.7491,沪深300
000300,2023/10/11,3674.751,3689.535,3658.355,3667.548,1020915.87,18766755.41,0.285,沪深300
000300,2023/10/12,3697.934,3711.499,3682.842,3702.382,1143632.25,19459821.98,0.9498,沪深300
000300,2023/10/13,3677.959,3678.191,3652.309,3663.41,982879.87,17015230.9,-1.0526,沪深300
000300,2023/10/16,3664.039,3664.039,3615.769,3626.597,918531.18,15953797.36,-1.0049,沪深300
000300,2023/10/17,3635.299,3645.565,3619.128,3639.402,907451.88,14705623.33,0.3531,沪深300
000300,2023/10/18,3631.067,3632.058,3608.977,3610.577,945458.79,15898235.67,-0.792,沪深300
000300,2023/10/19,3588.515,3588.515,3532.306,3533.545,1117375.2,18919478.18,-2.1335,沪深300
000300,2023/10/20,3518.346,3535.662,3501.725,3510.589,985186.05,16959128.91,-0.6497,沪深300
000300,2023/10/23,3500.199,3505.347,3450.646,3474.244,965616.52,15205489.42,-1.0353,沪深300
000300,2023/10/24,3481.764,3495.004,3453.102,3487.13,1155472.89,18652920.34,0.3709,沪深300
000300,2023/10/25,3524.297,3531.831,3500.915,3504.458,1280096.17,20369174.11,0.4969,沪深300
000300,2023/10/26,3484.781,3515.572,3478.05,3514.145,1051435.66,17608846.72,0.2764,沪深300
000300,2023/10/27,3501.171,3576.586,3494.549,3562.385,1202251.08,22430196.04,1.3727,沪深300
000300,2023/10/30,3554.106,3592.719,3554.024,3583.772,1440104.26,24297332.81,0.6004,沪深300
000300,2023/10/31,3581.676,3581.676,3554.582,3572.506,1125872.67,19631765.83,-0.3144,沪深300
000300,2023/11/1,3605.758,3606.413,3564.642,3571.027,976455.38,18294356.64,-0.0414,沪深300
000300,2023/11/2,3580.067,3597.17,3553.741,3554.189,903596.43,14946505.54,-0.4715,沪深300
000300,2023/11/3,3558.53,3596.101,3558.53,3584.136,975421.01,16586598.92,0.8426,沪深300
000300,2023/11/6,3608.319,3635.79,3600.63,3632.608,1529824.63,25446594.81,1.3524,沪深300
000300,2023/11/7,3623.785,3628.462,3606.298,3619.759,1102885.91,19043360.53,-0.3537,沪深300
000300,2023/11/8,3610.643,3627.048,3591.825,3611.072,1105942.3,19259437.24,-0.24,沪深300
000300,2023/11/9,3603.108,3624.414,3601.374,3612.826,1118720.57,18935522.86,0.0486,沪深300
000300,2023/11/10,3596.069,3599.452,3576.101,3586.489,1021070.34,16692467.73,-0.729,沪深300
000300,2023/11/13,3593.911,3599.39,3562.768,3579.414,967076.49,16482124.96,-0.1973,沪深300
000300,2023/11/14,3581.103,3600.148,3568.882,3582.058,1008841.58,16593516.34,0.0739,沪深300
000300,2023/11/15,3616.877,3620.601,3596.916,3607.245,1049292.18,18893215.05,0.7031,沪深300
000300,2023/11/16,3600.981,3605.29,3572.364,3572.364,874647.8,14662921.72,-0.967,沪深300
000300,2023/11/17,3561.311,3573.682,3547.029,3568.069,873192.07,13962189.87,-0.1202,沪深300
000300,2023/11/20,3569.731,3586.973,3545.104,3576.323,910804.45,15744963.47,0.2313,沪深300
000300,2023/11/21,3587.878,3615.057,3575.682,3581.067,1085943.14,17592210.59,0.1327,沪深300
000300,2023/11/22,3569.439,3574.378,3544.416,3544.416,847843.81,13604119.55,-1.0235,沪深300
000300,2023/11/23,3541.442,3562.068,3529.939,3561.52,848001.67,14149981.15,0.4826,沪深300
000300,2023/11/24,3560.646,3560.646,3533.996,3538.009,850184.03,14010199.86,-0.6601,沪深300
000300,2023/11/27,3534.445,3534.445,3492.862,3511.942,991023.14,15597543.7,-0.7368,沪深300
000300,2023/11/28,3510.655,3521.046,3501.109,3518.523,893357.89,14774053.59,0.1874,沪深300
000300,2023/11/29,3518.884,3519.198,3482.244,3488.307,988414.12,15594823.6,-0.8588,沪深300
000300,2023/11/30,3485.517,3505.127,3481.452,3496.203,1013508.2,15379018.07,0.2264,沪深300
000300,2023/12/1,3494.223,3494.223,3452.173,3482.881,1085309.41,17607832.35,-0.381,沪深300
000300,2023/12/4,3481.045,3488.133,3459.611,3460.138,971568.26,16466439.53,-0.653,沪深300
000300,2023/12/5,3450.09,3450.09,3393.814,3394.257,1004720.07,16484069.11,-1.904,沪深300
000300,2023/12/6,3387.88,3420.277,3382.946,3399.598,1058055.19,17214298.77,0.1574,沪深300
000300,2023/12/7,3394.306,3404.407,3369.768,3391.282,977132.48,16094994.82,-0.2446,沪深300
000300,2023/12/8,3391.859,3409.385,3383.448,3399.462,1295220.54,20303422.26,0.2412,沪深300
000300,2023/12/11,3378.052,3426.611,3346.89,3419.455,1396262.49,21976118.14,0.5881,沪深300
000300,2023/12/12,3409.998,3427.546,3406.101,3426.803,1055900.13,16697996.48,0.2149,沪深300
000300,2023/12/13,3418.641,3418.641,3369.605,3369.605,952853.67,16545592.84,-1.6691,沪深300
000300,2023/12/14,3387.385,3399.139,3350.765,3351.964,836551.35,15024577.57,-0.5235,沪深300
000300,2023/12/15,3365.939,3388.505,3339.519,3341.552,977877.83,16490701.94,-0.3106,沪深300
000300,2023/12/18,3329.191,3352.346,3314.91,3329.366,905268.26,14230331.94,-0.3647,沪深300
000300,2023/12/19,3325.66,3345.78,3313.187,3334.041,838081.18,13529365.54,0.1404,沪深300
000300,2023/12/20,3334.332,3338.543,3297.365,3297.502,924128.68,14129054.28,-1.0959,沪深300
000300,2023/12/21,3285.605,3339.355,3283.988,3330.87,1025461.98,17112078.06,1.0119,沪深300
000300,2023/12/22,3329.467,3359.06,3315.898,3337.228,1052201.33,16733634.23,0.1909,沪深300
000300,2023/12/25,3330.333,3348.882,3330.333,3347.451,745426.93,12183832.71,0.3063,沪深300
000300,2023/12/26,3345.395,3345.417,3315.937,3324.79,747329.35,12168999.74,-0.677,沪深300
000300,2023/12/27,3326.927,3341.266,3309.673,3336.357,944039.28,14092492.37,0.3479,沪深300
000300,2023/12/28,3335.557,3423.402,3331.208,3414.54,1480648.51,24585563.45,2.3434,沪深300
000300,2023/12/29,3411.109,3432.541,3409.58,3431.11,1149289.32,19357318.05,0.4853,沪深300
000300,2024/1/2,3426.268,3426.268,3386.352,3386.352,1161807.26,18409609.74,-1.3045,沪深300
000300,2024/1/3,3379.75,3392.85,3362.662,3378.297,1056138.51,16509901.86,-0.2379,沪深300
000300,2024/1/4,3375.021,3375.021,3323.865,3347.052,1067210.13,16551226.27,-0.9249,沪深300
000300,2024/1/5,3341.306,3372.544,3313.554,3329.111,1264005.74,18225166.49,-0.536,沪深300
000300,2024/1/8,3322.605,3333.516,3283.342,3286.056,1174294.85,17076164.49,-1.2933,沪深300
000300,2024/1/9,3286.708,3304.601,3273.843,3292.499,1093304.65,17227632.3,0.1961,沪深300
000300,2024/1/10,3281.669,3312.916,3268.247,3277.129,941993.66,15977764.98,-0.4668,沪深300
000300,2024/1/11,3275.309,3311.114,3266.791,3295.672,1087897.35,18097853.36,0.5658,沪深300
000300,2024/1/12,3284.358,3310.47,3279.699,3284.167,968535.55,15653602.23,-0.3491,沪深300
000300,2024/1/15,3270.103,3306.922,3261.269,3280.92,888515.3,14433172.24,-0.0989,沪深300
000300,2024/1/16,3272.571,3300.876,3260.436,3300.876,1132766.65,17565058.75,0.6082,沪深300
000300,2024/1/17,3291.139,3291.139,3229.082,3229.082,1087697.28,17351638.52,-2.175,沪深300
000300,2024/1/18,3214.284,3279.254,3171.633,3274.729,1749091.68,25678453.68,1.4136,沪深300
000300,2024/1/19,3261.239,3286.942,3251.814,3269.776,1185014.08,19126180.71,-0.1512,沪深300
000300,2024/1/22,3262.469,3281.421,3193.178,3218.902,1487056.28,22551003.18,-1.5559,沪深300
000300,2024/1/23,3208.432,3249.531,3188.126,3231.933,1220120,19379116.86,0.4048,沪深300
000300,2024/1/24,3245.959,3281.489,3190.467,3277.109,1543719.54,21903634.16,1.3978,沪深300
000300,2024/1/25,3274.339,3344.243,3269.794,3342.919,1968336.14,26552111.5,2.0082,沪深300
000300,2024/1/26,3326.647,3351.969,3315.127,3333.821,1806640.05,23814489.95,-0.2722,沪深300
000300,2024/1/29,3335.394,3351.372,3303.96,3303.96,1841647.95,24469801.36,-0.8957,沪深300
000300,2024/1/30,3283.898,3300.204,3244.972,3245.039,1436493.5,19959292.99,-1.7833,沪深300
000300,2024/1/31,3231.543,3252.148,3201.926,3215.352,1531434.69,21533334.99,-0.9148,沪深300
000300,2024/2/1,3202.256,3251.758,3191.897,3217.711,1455167.92,20381506.32,0.0734,沪深300
000300,2024/2/2,3219.873,3235.408,3108.352,3179.628,1737580.89,23449515.16,-1.1835,沪深300
000300,2024/2/5,3164.25,3233.849,3111.518,3200.422,2030429.7,27971314.15,0.654,沪深300
000300,2024/2/6,3185.25,3314.512,3182.822,3311.692,2027130.99,28504202.09,3.4767,沪深300
000300,2024/2/7,3314.031,3343.63,3289.67,3343.63,2166479.33,29799766.46,0.9644,沪深300
000300,2024/2/8,3351.405,3367.21,3336.978,3364.93,1899775.78,27023976.52,0.637,沪深300
000300,2024/2/19,3393.192,3403.808,3364.142,3403.808,1833198,26767414.51,1.1554,沪深300
000300,2024/2/20,3395.192,3415.894,3380.103,3410.854,1407345.81,21845928.19,0.207,沪深300
000300,2024/2/21,3390.362,3500.134,3383.691,3456.871,1888793.62,29182354.46,1.3491,沪深300
000300,2024/2/22,3450.352,3486.683,3448.414,3486.675,1410207.84,22509812.89,0.8622,沪深300
000300,2024/2/23,3491.337,3507.559,3472.968,3489.742,1448212.73,23292605.71,0.088,沪深300
000300,2024/2/26,3485.543,3492.606,3445.389,3453.359,1512483.31,23895163.77,-1.0426,沪深300
000300,2024/2/27,3440.052,3494.787,3437.442,3494.787,1395282.46,24448872.13,1.1996,沪深300
000300,2024/2/28,3499.826,3521.657,3450.26,3450.26,1898375.48,32830059.13,-1.2741,沪深300
000300,2024/2/29,3437.898,3516.083,3437.898,3516.083,1559445.32,28197189.93,1.9078,沪深300
000300,2024/3/1,3515.059,3544.36,3503.459,3537.804,1627095.7,28857561.92,0.6178,沪深300
000300,2024/3/4,3538.366,3548.69,3519.76,3540.869,1632446.13,29771993.18,0.0866,沪深300
000300,2024/3/5,3524.964,3570.694,3519.082,3565.514,1664223.89,29989592.97,0.696,沪深300
000300,2024/3/6,3556.532,3577.388,3545.101,3551.048,1430766.13,24829416.57,-0.4057,沪深300
000300,2024/3/7,3548.101,3569.919,3522.896,3529.72,1481105.1,25183953.3,-0.6006,沪深300
000300,2024/3/8,3529.551,3548.506,3511.577,3544.91,1257926.64,22537910.1,0.4303,沪深300
000300,2024/3/11,3545.943,3589.264,3542.279,3589.264,1482028.25,28641858.22,1.2512,沪深300
000300,2024/3/12,3592.583,3605.698,3574.212,3597.494,1806855.6,33999704.23,0.2293,沪深300
000300,2024/3/13,3594.421,3594.421,3563.369,3572.361,1445905.9,26689875.64,-0.6986,沪深300
000300,2024/3/14,3571.789,3597.46,3545.612,3562.223,1409627.22,26380360.93,-0.2838,沪深300
000300,2024/3/15,3554.907,3572.809,3533.68,3569.993,1383160.44,24399155.84,0.2181,沪深300
000300,2024/3/18,3577.056,3604.052,3573.404,3603.528,1603794.38,29531484.06,0.9394,沪深300
000300,2024/3/19,3593.34,3610.739,3577.188,3577.63,1455717.86,25955344.84,-0.7187,沪深300
000300,2024/3/20,3568.716,3589.546,3568.434,3585.384,1295289.66,22375210.39,0.2167,沪深300
000300,2024/3/21,3593.07,3601.115,3575.033,3581.09,1307433.77,23316249.26,-0.1198,沪深300
000300,2024/3/22,3571.274,3575.717,3522.84,3545.002,1392273.58,24885093.1,-1.0077,沪深300
000300,2024/3/25,3536.714,3564.96,3525.763,3525.763,1370157.24,23374725.62,-0.5427,沪深300
000300,2024/3/26,3526.682,3547.646,3518.602,3543.747,1262095.35,22673073.48,0.5101,沪深300
000300,2024/3/27,3538.724,3542.962,3502.787,3502.787,1286267.63,21640472.66,-1.1558,沪深300
000300,2024/3/28,3498.482,3551.214,3489.386,3520.965,1433347.17,23253080.63,0.519,沪深300
000300,2024/3/29,3516.883,3538.238,3516.883,3537.484,1286432.9,20174938.44,0.4692,沪深300
000300,2024/4/1,3551.582,3600.919,3551.582,3595.647,1627765.61,25163727.28,1.6442,沪深300
000300,2024/4/2,3593.221,3596.19,3568.754,3580.676,1412729.72,22020751.55,-0.4164,沪深300
000300,2024/4/3,3578.684,3582.432,3558.874,3567.803,1355923.31,21422289.76,-0.3595,沪深300
000300,2024/4/8,3553.555,3567.82,3535.769,3536.408,1553042.83,24324925.17,-0.88,沪深300
000300,2024/4/9,3533.385,3543.714,3518.86,3533.487,1296709.42,19589352.56,-0.0826,沪深300
000300,2024/4/10,3528.968,3531.23,3490.053,3504.709,1287902.74,19975476.86,-0.8144,沪深300
000300,2024/4/11,3485.029,3520.589,3484.925,3504.245,1265343.95,20029348.19,-0.0132,沪深300
000300,2024/4/12,3505.75,3516.699,3470.061,3475.839,1289211.16,20856620.47,-0.8106,沪深300
000300,2024/4/15,3473.505,3552.413,3473.505,3549.076,1839412.5,26747248.45,2.107,沪深300
000300,2024/4/16,3533.364,3545.503,3503.616,3511.115,1761530.65,25331597.23,-1.0696,沪深300
000300,2024/4/17,3509.132,3565.939,3498.032,3565.403,1684663.98,24498781.28,1.5462,沪深300
000300,2024/4/18,3550.556,3602.79,3547.6,3569.802,1785741.05,26132992.73,0.1234,沪深300
000300,2024/4/19,3550.609,3560.949,3529.324,3541.662,1472815.05,22622952.01,-0.7883,沪深300
000300,2024/4/22,3536.184,3558.164,3528.019,3530.905,1505790.42,22951118.31,-0.3037,沪深300
000300,2024/4/23,3525.668,3533.758,3499.984,3506.225,1431135.04,21325723.22,-0.699,沪深300
000300,2024/4/24,3514.011,3524.537,3495.649,3521.622,1217398.51,19529991.97,0.4391,沪深300
000300,2024/4/25,3510.64,3543.97,3505.2,3530.281,1151877.22,18452462.2,0.2459,沪深300
000300,2024/4/26,3531.965,3588.4,3531.965,3584.269,1972161.33,30804506.23,1.5293,沪深300
000300,2024/4/29,3584.543,3645.823,3578.76,3623.912,2227213.81,35870970.88,1.106,沪深300
000300,2024/4/30,3619.259,3630.709,3604.394,3604.394,1912968.99,28667416.18,-0.5386,沪深300
000300,2024/5/6,3654.049,3668.257,3645.738,3657.877,2080180.07,33327047.21,1.4838,沪深300
000300,2024/5/7,3657.001,3665.684,3648.376,3659.008,1648342.86,24736834.8,0.0309,沪深300
000300,2024/5/8,3650.748,3650.936,3628.698,3630.223,1300353.36,19992346.03,-0.7867,沪深300
000300,2024/5/9,3630.414,3669.759,3630.414,3664.561,1465590.17,23269492.79,0.9459,沪深300
000300,2024/5/10,3669.087,3674.609,3641.764,3666.277,1507205.36,23373056.21,0.0468,沪深300
000300,2024/5/13,3646.349,3673.621,3634.605,3664.691,1572674.55,24968846.51,-0.0433,沪深300
000300,2024/5/14,3668.225,3675.776,3646.709,3657.045,1334064.9,21464354.82,-0.2086,沪深300
000300,2024/5/15,3651.054,3656.528,3624.002,3626.056,1235227.64,19148096.94,-0.8474,沪深300
000300,2024/5/16,3636.601,3657.483,3626.334,3640.359,1546305.03,24028895.35,0.3945,沪深300
000300,2024/5/17,3638.561,3677.97,3627.447,3677.97,1645704.17,24772952.52,1.0332,沪深300
000300,2024/5/20,3682.062,3703.029,3677.443,3690.962,1846094.23,27997134.15,0.3532,沪深300
000300,2024/5/21,3682.287,3684.611,3665.152,3676.161,1306782.83,19657535.49,-0.401,沪深300
000300,2024/5/22,3675.647,3691.88,3667.089,3684.451,1519146.05,23083937.35,0.2255,沪深300
000300,2024/5/23,3672.84,3674.365,3633.505,3641.792,1425729.9,21420503.9,-1.1578,沪深300
000300,2024/5/24,3630.827,3650.873,3599.668,3601.475,1247911.77,19534474.22,-1.1071,沪深300
000300,2024/5/27,3606.645,3638.151,3603.713,3635.708,1312726.44,20614374.25,0.9505,沪深300
000300,2024/5/28,3633.254,3638.97,3605.921,3609.172,1235322.38,18438126.8,-0.7299,沪深300
000300,2024/5/29,3609.071,3633.197,3602.82,3613.522,1159063.21,17907281.33,0.1205,沪深300
000300,2024/5/30,3607.052,3624.035,3586.754,3594.312,1226029.95,19306964.71,-0.5316,沪深300
000300,2024/5/31,3599.82,3614.644,3579.925,3579.925,1124620.19,18070760.29,-0.4003,沪深300
000300,2024/6/3,3577.38,3600.604,3567.871,3588.748,1410545.91,22275692.82,0.2465,沪深300
000300,2024/6/4,3583.81,3622.501,3580.277,3615.671,1245450.96,19579096.62,0.7502,沪深300
000300,2024/6/5,3610.36,3623.323,3594.106,3594.794,1109067.66,18263959.89,-0.5774,沪深300
000300,2024/6/6,3602.155,3625.011,3584.171,3592.245,1378935.17,22676407.26,-0.0709,沪深300
000300,2024/6/7,3594.634,3603.07,3552.085,3574.114,1311030.26,21300153.01,-0.5047,沪深300
000300,2024/6/11,3555.819,3565.311,3525.895,3542.877,1345223.06,21928233.72,-0.874,沪深300
000300,2024/6/12,3539.095,3551.171,3531.566,3544.123,1228137.29,20072260.06,0.0352,沪深300
000300,2024/6/13,3548.216,3551.077,3520.18,3526.131,1232454.62,21479233.84,-0.5077,沪深300
000300,2024/6/14,3514.8,3547.147,3503.523,3541.533,1715169.42,28376881.68,0.4368,沪深300
000300,2024/6/17,3521.437,3540.793,3520.738,3536.199,1374334.38,23229385.19,-0.1506,沪深300
000300,2024/6/18,3533.488,3551.709,3532.785,3545.59,1236718.38,20882412.42,0.2656,沪深300
000300,2024/6/19,3543.36,3543.36,3524.845,3528.749,1066427.97,18479029.87,-0.475,沪深300
000300,2024/6/20,3525.169,3533.987,3500.131,3503.282,1116173.96,18651577.66,-0.7217,沪深300
000300,2024/6/21,3496.343,3505.512,3473.828,3495.62,1091866.15,18273673.51,-0.2187,沪深300
000300,2024/6/24,3473.639,3505.775,3471.216,3476.81,1179901.84,19578754.93,-0.5381,沪深300
000300,2024/6/25,3475.165,3483.219,3440.646,3457.902,1184481.18,19088633.68,-0.5438,沪深300
000300,2024/6/26,3451.539,3487.396,3442.298,3480.265,1058988.61,17153811.17,0.6467,沪深300
000300,2024/6/27,3467.289,3471.142,3452.578,3454.118,1149181.01,17411250.88,-0.7513,沪深300
000300,2024/6/28,3443.674,3484.678,3443.674,3461.657,1354091.53,20511880.68,0.2183,沪深300
000300,2024/7/1,3458.264,3479.955,3443.809,3478.183,1218297.7,18801822.78,0.4774,沪深300
000300,2024/7/2,3472.453,3488.319,3464.524,3471.786,1216501.21,18610475.24,-0.1839,沪深300
000300,2024/7/3,3471.556,3478.705,3454.994,3463.414,1038571.08,16303535.94,-0.2411,沪深300
000300,2024/7/4,3468.296,3483.31,3444.928,3445.813,1044299.09,15947715.36,-0.5082,沪深300
000300,2024/7/5,3443.359,3451.039,3399.669,3431.061,1166096.59,18141656.74,-0.4281,沪深300
000300,2024/7/8,3420.803,3428.042,3395.912,3401.76,1155282.18,17755976.58,-0.854,沪深300
000300,2024/7/9,3396.804,3448.928,3384.809,3439.811,1316294.43,21504883.78,1.1186,沪深300
000300,2024/7/10,3425.882,3447.505,3423.648,3428.966,1272034.56,19814947.68,-0.3153,沪深300
000300,2024/7/11,3451.044,3473.984,3438.118,3468.169,1458924.66,23755129.85,1.1433,沪深300
000300,2024/7/12,3459.956,3479.096,3457.363,3472.401,1308745.89,20505555.39,0.122,沪深300
000300,2024/7/15,3462.611,3481.461,3460.792,3476.247,1185170.83,17158491.54,0.1108,沪深300
000300,2024/7/16,3466.852,3500.294,3464.366,3498.283,1206590.17,20045628.51,0.6339,沪深300
000300,2024/7/17,3494.209,3514.475,3486.223,3501.584,1318020.62,22283080.25,0.0944,沪深300
000300,2024/7/18,3483.298,3522.8,3475.724,3520.931,1237681.99,21578379.57,0.5525,沪深300
000300,2024/7/19,3500.805,3545.338,3493.073,3539.016,1324479.75,22806510.41,0.5136,沪深300
000300,2024/7/22,3538.401,3540.187,3494.014,3514.925,1321263.37,21745732.04,-0.6807,沪深300
000300,2024/7/23,3509.789,3509.789,3439.878,3439.878,1288976.6,20285756.02,-2.1351,沪深300
000300,2024/7/24,3432.346,3451.42,3408.413,3418.166,1270362.63,18488449.98,-0.6312,沪深300
000300,2024/7/25,3404.611,3415.856,3383.799,3399.272,1310222.42,19013146.48,-0.5528,沪深300
000300,2024/7/26,3403.708,3420.82,3388.66,3409.293,1241955.58,18785332.95,0.2948,沪深300
000300,2024/7/29,3404.366,3408.502,3388.844,3390.742,1097877.86,16669710.38,-0.5441,沪深300
000300,2024/7/30,3380.689,3380.689,3352.804,3369.382,1049521.64,16544282.45,-0.63,沪深300
000300,2024/7/31,3364.027,3445.004,3364.027,3442.084,1719591.77,25824914.73,2.1577,沪深300
000300,2024/8/1,3443.14,3448.336,3419.187,3419.267,1363234.64,20603800.25,-0.6629,沪深300
000300,2024/8/2,3393.917,3419.102,3380.965,3384.392,1166152.55,17967119.24,-1.02,沪深300
000300,2024/8/5,3362.112,3409.031,3343.321,3343.321,1428125.16,22363126.66,-1.2135,沪深300
000300,2024/8/6,3367.352,3376.796,3318.625,3342.979,1193402.79,18172469.38,-0.0102,沪深300
000300,2024/8/7,3338.591,3362.384,3329.966,3341.489,950843.77,14507897.53,-0.0446,沪深300
000300,2024/8/8,3332.428,3364.786,3320.843,3342.937,924956.95,14948292.62,0.0433,沪深300
000300,2024/8/9,3358.128,3366.669,3331.627,3331.627,915116.26,14285216.66,-0.3383,沪深300
000300,2024/8/12,3327.556,3338.077,3319.891,3325.865,799387.54,11754489.27,-0.1729,沪深300
000300,2024/8/13,3328.014,3335.014,3310.191,3334.39,844896.79,12525915.53,0.2563,沪深300
000300,2024/8/14,3332.787,3332.787,3309.1,3309.239,787424.07,11818195.2,-0.7543,沪深300
000300,2024/8/15,3301.446,3356.764,3297.971,3341.953,1047663.99,14924933.54,0.9886,沪深300
000300,2024/8/16,3342.035,3356.907,3335.624,3345.634,965190.83,13588532.31,0.1101,沪深300
000300,2024/8/19,3344.261,3375.962,3343.712,3356.968,1055711.1,14342167.13,0.3388,沪深300
000300,2024/8/20,3361.639,3362.334,3321.64,3332.703,1016683.31,13791058.51,-0.7228,沪深300
000300,2024/8/21,3322.913,3339.443,3307.992,3321.635,899547.51,13000599.26,-0.3321,沪深300
000300,2024/8/22,3322.872,3327.696,3305.245,3313.136,1003665.04,14770279.16,-0.2559,沪深300
000300,2024/8/23,3305.931,3336.241,3305.64,3327.191,895257.74,13268088.65,0.4242,沪深300
000300,2024/8/26,3330.718,3336.527,3311.57,3324.223,939907.72,13907060.4,-0.0892,沪深300
