date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,is_extreme,code
2022-05-23,5.79,5.81,5.74,5.77,68087419.0,239162651.0,30962411937.0,0.0021990347243793277,-0.0068846815834767705,False,600050
2022-05-24,5.76,5.77,5.67,5.69,76501792.0,266482836.0,30962411937.0,0.0024707956265054586,-0.013864818024263315,False,600050
2022-05-25,5.67,5.72,5.66,5.71,59575155.0,206715004.0,30962411937.0,0.001924112214552893,0.0035149384885764245,False,600050
2022-05-26,5.71,5.72,5.66,5.71,68045477.0,236087312.0,30962411937.0,0.002197680114147885,0.0,False,600050
2022-05-27,5.71,5.74,5.69,5.72,65795339.0,229323326.0,30962411937.0,0.002125006899781433,0.0017513134851137035,False,600050
2022-05-30,5.71,5.74,5.69,5.71,58093318.0,202292118.0,30962411937.0,0.0018762529908265524,-0.0017482517482516613,False,600050
2022-05-31,5.72,5.74,5.67,5.71,86090908.0,299773929.0,30962411937.0,0.0027804974681937358,0.0,False,600050
2022-06-01,5.71,5.72,5.67,5.69,73395532.0,254978437.0,30962411937.0,0.0023704720468592606,-0.003502626970227629,False,600050
2022-06-02,5.67,5.71,5.66,5.69,67941088.0,235143562.0,30962411937.0,0.0021943086390763564,0.0,False,600050
2022-06-06,5.69,5.71,5.66,5.69,97381786.0,337366836.0,30962411937.0,0.003145161500923932,0.0,False,600050
2022-06-07,5.69,5.74,5.67,5.71,99737537.0,346990008.0,30962411937.0,0.0032212457221659115,0.0035149384885764245,False,600050
2022-06-08,5.71,5.72,5.67,5.71,91652440.0,318473861.0,30962411937.0,0.0029601195212597626,0.0,False,600050
2022-06-09,5.69,5.72,5.67,5.71,121011839.0,421050816.0,30962411937.0,0.003908346650972341,0.0,False,600050
2022-06-10,5.69,5.81,5.67,5.74,239972062.0,841667385.0,30962411937.0,0.007750431797376677,0.005253940455341555,False,600050
2022-06-13,5.72,5.76,5.66,5.67,167363481.0,581537458.0,30962411937.0,0.005405376084412891,-0.012195121951219523,False,600050
2022-06-14,5.66,5.69,5.59,5.69,139929628.0,480848416.0,30962411937.0,0.0045193387480509705,0.003527336860670305,False,600050
2022-06-15,5.67,5.92,5.66,5.85,293475267.0,1041197631.0,30962411937.0,0.009478436873624107,0.028119507908611396,False,600050
2022-06-16,5.85,5.89,5.76,5.77,139668229.0,494944811.0,30962411937.0,0.004510896285605478,-0.013675213675213738,False,600050
2022-06-17,5.76,5.79,5.69,5.79,117996399.0,413503079.0,30962411937.0,0.003810956305345018,0.0034662045060658286,False,600050
2022-06-20,5.77,5.79,5.71,5.72,89888935.0,314410034.0,30962411937.0,0.002903163202624501,-0.012089810017271163,False,600050
2022-06-21,5.72,5.76,5.71,5.72,63276015.0,221203007.0,30962411937.0,0.002043639724474608,0.0,False,600050
2022-06-22,5.72,5.74,5.67,5.67,73130293.0,254100883.0,30962411937.0,0.002361905563067892,-0.00874125874125875,False,600050
2022-06-23,5.67,5.72,5.67,5.71,66868390.0,232207267.0,30962411937.0,0.002159663469889193,0.007054673721340388,False,600050
2022-06-24,5.71,5.72,5.67,5.71,68099375.0,236509715.0,30962411937.0,0.0021994208700072695,0.0,False,600050
2022-06-27,5.71,5.72,5.69,5.71,66426252.0,231216255.0,30962411937.0,0.0021453836392061176,0.0,False,600050
2022-06-28,5.71,5.74,5.69,5.72,74281867.0,258555799.0,30962411937.0,0.0023990982082126933,0.0017513134851137035,False,600050
2022-06-29,5.74,5.75,5.72,5.72,79509821.0,275128692.0,30962411937.0,0.002567946617394686,0.0,False,600050
2022-06-30,5.74,5.75,5.72,5.74,81760000.0,282951142.0,30962411937.0,0.002640621155947383,0.0034965034965035446,False,600050
2022-07-01,5.75,5.75,5.72,5.75,70192887.0,242835417.0,30962411937.0,0.002267035499134345,0.0017421602787455193,False,600050
2022-07-04,5.74,5.75,5.72,5.74,57999146.0,200748984.0,30962411937.0,0.0018732114965078408,-0.0017391304347825765,False,600050
2022-07-05,5.75,5.75,5.69,5.7,82253836.0,283536132.0,30962411937.0,0.0026565706885937684,-0.006968641114982632,False,600050
2022-07-06,5.7,5.7,5.65,5.69,86743789.0,296603497.0,30962411937.0,0.002801583713067954,-0.0017543859649122862,False,600050
2022-07-07,5.67,5.69,5.65,5.67,47840679.0,163695771.0,30962411937.0,0.0015451211971904074,-0.0035149384885765356,False,600050
2022-07-08,5.67,5.7,5.67,5.67,45445671.0,155812026.0,30962411937.0,0.0014677690837674227,0.0,False,600050
2022-07-11,5.69,5.72,5.67,5.69,70336733.0,241704097.0,30962411937.0,0.002271681325831977,0.003527336860670305,False,600050
2022-07-12,5.69,5.72,5.69,5.7,58836139.0,202463210.0,30962411937.0,0.0019002440481612148,0.0017574692442881013,False,600050
2022-07-13,5.7,5.72,5.69,5.7,51261780.0,176492501.0,30962411937.0,0.0016556132676066593,0.0,False,600050
2022-07-14,5.7,5.72,5.67,5.67,54434662.0,186575150.0,30962411937.0,0.0017580885530093578,-0.0052631578947368585,False,600050
2022-07-15,5.67,5.69,5.61,5.61,81084116.0,276187132.0,30962411937.0,0.002618791977995251,-0.01058201058201047,False,600050
2022-07-18,5.61,5.65,5.61,5.65,62226229.0,211644532.0,30962411937.0,0.00200973454931784,0.007130124777183555,False,600050
2022-07-19,5.65,5.7,5.64,5.69,64664556.0,221272299.0,30962411937.0,0.002088485746251765,0.0070796460176991705,False,600050
2022-07-20,5.69,5.72,5.67,5.7,43124931.0,148209786.0,30962411937.0,0.0013928156206870247,0.0017574692442881013,False,600050
2022-07-21,5.7,5.72,5.67,5.67,41453032.0,142241596.0,30962411937.0,0.0013388179216898713,-0.0052631578947368585,False,600050
2022-07-22,5.69,5.7,5.67,5.69,46106093.0,158178659.0,30962411937.0,0.0014890988820190504,0.003527336860670305,False,600050
2022-07-25,5.7,5.7,5.67,5.69,35089633.0,120303231.0,30962411937.0,0.0011332977893129825,0.0,False,600050
2022-07-26,5.69,5.7,5.65,5.7,45222362.0,155093230.0,30962411937.0,0.0014605568226407903,0.0017574692442881013,False,600050
2022-07-27,5.7,5.7,5.67,5.67,38560166.0,132316809.0,30962411937.0,0.0012453863761795864,-0.0052631578947368585,False,600050
2022-07-28,5.69,5.7,5.67,5.69,48142424.0,165275506.0,30962411937.0,0.001554866723495463,0.003527336860670305,False,600050
2022-07-29,5.7,5.72,5.67,5.7,72148882.0,247893278.0,30962411937.0,0.002330208710703906,0.0017574692442881013,False,600050
2022-08-01,5.69,5.7,5.65,5.65,61039553.0,208672104.0,30962411937.0,0.001971408206963938,-0.00877192982456132,False,600050
2022-08-02,5.65,5.67,5.47,5.54,124907770.0,417191660.0,30962411937.0,0.004034174412967342,-0.019469026548672663,False,600050
2022-08-03,5.51,5.56,5.47,5.49,78694921.0,261722008.0,30962411937.0,0.0025416276083440313,-0.009025270758122761,False,600050
